"Kind","Agent_Id","Queue_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",2,1,527496,13,1511,"_ZN2at6native12_GLOBAL__N_143distribution_elementwise_grid_stride_kernelIfLi4EZNS0_9templates4cuda21uniform_and_transformIN3c108BFloat16EfPNS_17CUDAGeneratorImplEZZZNS4_14uniform_kernelIS9_EEvRNS_18TensorIteratorBaseEddT_ENKUlvE_clEvENKUlvE2_clEvEUlfE_EEvSC_T1_T2_EUlP25hiprandStatePhilox4_32_10E0_ZNS1_27distribution_nullary_kernelIS7_f15HIP_vector_typeIfLj4EES9_SL_SG_EEvSC_SI_RKT3_T4_EUlifE_EEvlNS_15PhiloxCudaStateESH_SI_",13,8324425875970496,8324425875988856,0,0,256,1,1,163840,1,1
"KERNEL_DISPATCH",2,1,527496,14,1621,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)",14,8324425887840761,8324425887856241,0,0,256,1,1,131072,1,1
"KERNEL_DISPATCH",2,1,527496,15,430,"_ZN2at6native12_GLOBAL__N_143distribution_elementwise_grid_stride_kernelIfLi4EZNS0_9templates4cuda20normal_and_transformIN3c108BFloat16EfPNS_17CUDAGeneratorImplEZZZNS4_13normal_kernelIS9_EEvRKNS_10TensorBaseEddT_ENKUlvE_clEvENKUlvE2_clEvEUlfE_EEvRNS_18TensorIteratorBaseET1_T2_EUlP25hiprandStatePhilox4_32_10E0_ZNS1_27distribution_nullary_kernelIS7_f15HIP_vector_typeIfLj4EES9_SO_SH_EEvSJ_SL_RKT3_T4_EUlifE_EEvlNS_15PhiloxCudaStateESK_SL_",15,8324425887895601,8324425887904761,0,0,256,1,1,163840,1,1
"KERNEL_DISPATCH",2,1,527496,16,86,"__amd_rocclr_copyBuffer",16,8324425887970881,8324425887974201,0,0,512,1,1,512,1,1
"KERNEL_DISPATCH",2,1,527496,17,1737,"fused_l2norm_qk_kernel",17,8324426260804063,8324426261011623,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,18,1784,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<long>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::CUDAFunctor_add<long>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)",18,8324426286854203,8324426286858883,0,0,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,19,1865,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>)",19,8324426286944403,8324426286947643,0,0,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,20,1865,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>)",20,8324426286964523,8324426286967163,0,0,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,21,2302,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",21,8324426320785683,8324426320794083,0,0,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,22,86,"__amd_rocclr_copyBuffer",22,8324426320877923,8324426320884483,0,0,512,1,1,512,1,1
"KERNEL_DISPATCH",2,1,527496,23,86,"__amd_rocclr_copyBuffer",23,8324426321219923,8324426321225883,0,0,512,1,1,1024,1,1
"KERNEL_DISPATCH",2,1,527496,24,2334,"chunk_local_cumsum_scalar_kernel",24,8324426324138466,8324426324316026,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,25,2335,"chunk_scaled_dot_kkt_fwd_kernel",25,8324426592691118,8324426594549840,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,26,1865,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>)",26,8324426594549840,8324426594558960,0,0,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,27,1865,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>)",27,8324426594558960,8324426594564520,0,0,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,28,2302,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",28,8324426594564520,8324426594573040,0,0,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,29,86,"__amd_rocclr_copyBuffer",29,8324426594573040,8324426594579600,0,0,512,1,1,512,1,1
"KERNEL_DISPATCH",2,1,527496,30,2336,"solve_tril_16x16_kernel",30,8324426600491157,8324426602027118,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,31,2337,"merge_16x16_to_64x64_inverse_kernel",31,8324426605602523,8324426606769924,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,32,2338,"recompute_w_u_fwd_kernel",32,8324427062406527,8324427068324813,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,33,86,"__amd_rocclr_copyBuffer",33,8324427068324813,8324427068332973,0,0,512,1,1,512,1,1
"KERNEL_DISPATCH",2,1,527496,34,1865,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>)",34,8324427068418893,8324427068421853,0,0,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,35,1865,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>)",35,8324427068437653,8324427068440133,0,0,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,36,2302,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",36,8324427068470173,8324427068476973,0,0,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,37,2445,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<8u>, unsigned int, 1, 128, 1>(at::native::(anonymous namespace)::OpaqueType<8u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<8u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",37,8324427080285207,8324427080289447,0,0,256,1,1,256,2,1
"KERNEL_DISPATCH",2,1,527496,38,2548,"void rocprim::detail::single_scan_kernel<false, rocprim::detail::wrapped_scan_config<rocprim::default_config, long>, long const*, long*, std::plus<long>, long, long>(long const*, unsigned long, long, long*, std::plus<long>)",38,8324427088269256,8324427088275256,0,30720,256,1,1,256,1,1
"KERNEL_DISPATCH",2,1,527496,39,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",39,8324427803606161,8324427814912734,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,40,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",40,8324427814912734,8324427815402094,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,41,2738,"chunk_fwd_kernel_o",41,8324428149602095,8324428156912903,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,42,1737,"fused_l2norm_qk_kernel",42,8324428157153703,8324428157329543,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,43,2334,"chunk_local_cumsum_scalar_kernel",43,8324428157329543,8324428157503063,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,44,2335,"chunk_scaled_dot_kkt_fwd_kernel",44,8324428157503063,8324428159301905,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,45,2336,"solve_tril_16x16_kernel",45,8324428159301905,8324428160845307,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,46,2337,"merge_16x16_to_64x64_inverse_kernel",46,8324428160845307,8324428162056709,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,47,2338,"recompute_w_u_fwd_kernel",47,8324428162056709,8324428167761835,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,48,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",48,8324428167761835,8324428178792968,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,49,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",49,8324428178792968,8324428179281889,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,50,2738,"chunk_fwd_kernel_o",50,8324428179281889,8324428186335777,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,51,1737,"fused_l2norm_qk_kernel",51,8324428186493978,8324428186678298,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,52,2334,"chunk_local_cumsum_scalar_kernel",52,8324428186678298,8324428186853778,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,53,2335,"chunk_scaled_dot_kkt_fwd_kernel",53,8324428186853778,8324428188655740,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,54,2336,"solve_tril_16x16_kernel",54,8324428188655740,8324428190203422,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,55,2337,"merge_16x16_to_64x64_inverse_kernel",55,8324428190203422,8324428191417663,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,56,2338,"recompute_w_u_fwd_kernel",56,8324428191417663,8324428197124630,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,57,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",57,8324428197124630,8324428208158803,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,58,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",58,8324428208158803,8324428208645764,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,59,2738,"chunk_fwd_kernel_o",59,8324428208645764,8324428215691892,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,60,1737,"fused_l2norm_qk_kernel",60,8324428215804612,8324428215978852,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,61,2334,"chunk_local_cumsum_scalar_kernel",61,8324428215978852,8324428216154253,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,62,2335,"chunk_scaled_dot_kkt_fwd_kernel",62,8324428216154253,8324428217958015,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,63,2336,"solve_tril_16x16_kernel",63,8324428217958030,8324428219503231,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,64,2337,"merge_16x16_to_64x64_inverse_kernel",64,8324428219503231,8324428220715272,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,65,2338,"recompute_w_u_fwd_kernel",65,8324428220715272,8324428226422719,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,66,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",66,8324428226422719,8324428237459772,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,67,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",67,8324428237459772,8324428237947412,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,68,2738,"chunk_fwd_kernel_o",68,8324428237947412,8324428245002461,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,69,1737,"fused_l2norm_qk_kernel",69,8324428245123661,8324428245298141,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,70,2334,"chunk_local_cumsum_scalar_kernel",70,8324428245298141,8324428245473381,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,71,2335,"chunk_scaled_dot_kkt_fwd_kernel",71,8324428245473381,8324428247274903,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,72,2336,"solve_tril_16x16_kernel",72,8324428247274903,8324428248822265,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,73,2337,"merge_16x16_to_64x64_inverse_kernel",73,8324428248822265,8324428250044227,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,74,2338,"recompute_w_u_fwd_kernel",74,8324428250044227,8324428255763073,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,75,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",75,8324428255763073,8324428266807527,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,76,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",76,8324428266807527,8324428267294567,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,77,2738,"chunk_fwd_kernel_o",77,8324428267294567,8324428274345096,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,78,1737,"fused_l2norm_qk_kernel",78,8324428274456816,8324428274631096,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,79,2334,"chunk_local_cumsum_scalar_kernel",79,8324428274631096,8324428274806696,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,80,2335,"chunk_scaled_dot_kkt_fwd_kernel",80,8324428274806696,8324428276602898,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,81,2336,"solve_tril_16x16_kernel",81,8324428276602898,8324428278148380,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,82,2337,"merge_16x16_to_64x64_inverse_kernel",82,8324428278148380,8324428279344981,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,83,2338,"recompute_w_u_fwd_kernel",83,8324428279345007,8324428285065813,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,84,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",84,8324428285065813,8324428296106346,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,85,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",85,8324428296106346,8324428296594466,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,86,2738,"chunk_fwd_kernel_o",86,8324428296594466,8324428303646235,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,87,1737,"fused_l2norm_qk_kernel",87,8324428303860995,8324428304037155,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,88,2334,"chunk_local_cumsum_scalar_kernel",88,8324428304037155,8324428304210355,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,89,2335,"chunk_scaled_dot_kkt_fwd_kernel",89,8324428304210355,8324428306005277,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,90,2336,"solve_tril_16x16_kernel",90,8324428306005277,8324428307551559,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,91,2337,"merge_16x16_to_64x64_inverse_kernel",91,8324428307551559,8324428308774561,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,92,2338,"recompute_w_u_fwd_kernel",92,8324428308774561,8324428314486567,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,93,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",93,8324428314486567,8324428325519701,0,40960,256,1,1,1024,32,1
"KERNEL_DISPATCH",2,1,527496,94,2724,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",94,8324428325519701,8324428326005341,0,0,256,1,1,16777216,1,1
"KERNEL_DISPATCH",2,1,527496,95,2738,"chunk_fwd_kernel_o",95,8324428326005341,8324428333057069,0,32768,256,1,1,512,1024,32
"KERNEL_DISPATCH",2,1,527496,96,1737,"fused_l2norm_qk_kernel",96,8324428333185990,8324428333360430,0,0,128,1,1,4194304,1,1
"KERNEL_DISPATCH",2,1,527496,97,2334,"chunk_local_cumsum_scalar_kernel",97,8324428333360430,8324428333535990,0,0,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,98,2335,"chunk_scaled_dot_kkt_fwd_kernel",98,8324428333535990,8324428335335472,0,8192,512,1,1,524288,32,1
"KERNEL_DISPATCH",2,1,527496,99,2336,"solve_tril_16x16_kernel",99,8324428335335472,8324428336879514,0,0,64,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,100,2337,"merge_16x16_to_64x64_inverse_kernel",100,8324428336879514,8324428338097435,0,2048,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,101,2338,"recompute_w_u_fwd_kernel",101,8324428338097435,8324428343804162,0,16384,256,1,1,262144,32,1
"KERNEL_DISPATCH",2,1,527496,102,2569,"chunk_gated_delta_rule_fwd_kernel_h_blockdim64",102,8324428343804204,8324428361652135,0,40960,256,1,1,1024,32,1
